date,customer_id,consultant_id,hours_billed,revenue_usd
2025-03-31,C005,A025,1.26,62.67
2025-03-31,C005,A013,36.5,1815.39
2025-03-31,C005,A019,12,358.10
2025-03-31,C005,A018,5,149.21
2025-03-31,C005,,2,119.37
2025-03-31,C043,,1,17600.00
2025-04-01,C014,,1,650.00
2025-04-04,C005,,1,18186.00
2025-04-14,C059,,4.52,226.00
2025-04-29,C043,,1,19800.00
2025-04-30,C011,A033,147.67,3691.75
2025-04-30,C011,A006,49.14,1228.50
2025-04-30,C011,A031,44.92,1572.20
2025-04-30,C011,A034,8.25,206.25
2025-04-30,C058,A030,29.62,444.30
2025-04-30,C063,A035,1.53,122.40
2025-04-30,C024,A001,36.8,368.00
2025-04-30,C024,A001,26.72,267.20
2025-04-30,C049,A036,28.32,1416.00
2025-04-30,C049,A036,19.53,976.50
2025-04-30,C064,A030,34.52,690.40
2025-04-30,C062,A006,87.99,1759.80
2025-04-30,C062,A023,21.88,437.60
2025-04-30,C062,A020,26.71,534.20
2025-04-30,C065,A037,26.5,1325.00
2025-04-30,C055,A037,35.5,1775.00
2025-04-30,C066,A002,29.5,2212.50
2025-04-30,C010,A023,70.57,952.69
2025-04-30,C010,A038,185.82,5017.14
2025-04-30,C046,A012,8.32,416.00
2025-04-30,C004,A037,60,2700.00
2025-04-30,C054,A009,183.5,18350.00
2025-04-30,C054,A039,130.02,9751.50
2025-04-30,C054,A040,136.02,13602.00
2025-04-30,C017,,28.48,359.28
2025-04-30,C017,,73.33,3083.53
2025-04-30,C017,,18,756.90
2025-04-30,C017,,15.72,991.54
2025-04-30,C013,A030,21.36,320.40
2025-04-30,C067,A041,3,120.00
2025-04-30,C009,A042,5.14,308.40
2025-04-30,C006,A018,2.17,65.10
2025-04-30,C006,A017,1.17,46.80
2025-04-30,C006,A019,11,330.00
2025-04-30,C006,A025,19.14,957.00
2025-04-30,C006,A007,8.83,264.90
2025-04-30,C006,A026,3.35,100.50
2025-04-30,C005,A031,29.48,1169.70
2025-04-30,C005,A012,55.83,2769.01
2025-04-30,C005,A014,9.52,283.30
2025-04-30,C005,A017,1.55,61.50
2025-04-30,C005,A017,22.84,1132.80
2025-04-30,C005,A019,7.22,214.86
2025-04-30,C005,A018,15,446.38
2025-04-30,C005,A027,16,476.13
2025-04-30,C005,A017,25.69,1019.32
2025-04-30,C005,A017,92.46,4585.76
2025-04-30,C005,A018,48.83,1453.10
2025-04-30,C005,A027,123.08,3662.66
2025-04-30,C005,A019,3.5,104.15
2025-04-30,C005,A017,6.73,333.79
2025-04-30,C005,A020,6.52,97.01
2025-04-30,C005,A025,7.7,381.90
2025-04-30,C005,A025,1.05,52.08
2025-04-30,C005,A019,1.5,44.64
2025-04-30,C005,A018,0.17,5.06
2025-04-30,C005,,3,178.55
2025-05-15,C064,A030,8.75,175.00
2025-05-31,C065,,6,228.00
2025-05-31,C004,,6.25,237.50
2025-05-31,C024,,9.5,95.00
2025-05-31,C015,,6.5,487.50
2025-05-31,C060,A002,12,600.00
2025-05-31,C062,A006,123.42,2468.40
2025-05-31,C062,A023,73.76,1475.20
2025-05-31,C062,A020,35.27,705.40
2025-05-31,C010,A023,108.05,1620.75
2025-05-31,C010,A038,170.75,5122.50
2025-05-31,C065,A043,27.93,221.26
2025-05-31,C065,A030,1.13,13.43
2025-05-31,C065,A037,65.68,2601.61
2025-05-31,C017,,23.75,299.61
2025-05-31,C017,,8.2,344.81
2025-05-31,C017,,5.5,231.27
2025-05-31,C066,A002,2,150.00
2025-05-31,C009,A022,33.55,1509.75
2025-05-31,C009,A042,93.09,5585.40
2025-05-31,C004,A037,5,250.00
2025-05-31,C011,A034,40.11,1002.75
2025-05-31,C011,A034,19.54,488.50
2025-05-31,C011,A006,51.9,1297.50
2025-05-31,C011,A033,137.16,3429.00
2025-05-31,C011,A034,10.1,252.50
2025-05-31,C011,A031,45,1575.00
2025-05-31,C054,A009,173.75,17375.00
2025-05-31,C054,A036,1.01,50.50
2025-05-31,C054,A039,89.68,6726.00
2025-05-31,C054,A039,85.2,7029.00
2025-05-31,C054,A040,130.54,13054.00
2025-05-31,C054,,1,4500.00
2025-05-31,C067,A041,8.83,353.20
2025-05-31,C013,A030,23.29,349.35
2025-05-31,C068,,139,13205.00
2025-05-31,C005,A031,26.08,855.36
2025-05-31,C005,A012,8.5,348.47
2025-05-31,C005,A044,3,73.79
2025-05-31,C005,A019,17.5,430.47
2025-05-31,C005,A045,127.69,5234.88
2025-05-31,C005,A046,19.75,3238.75
2025-05-31,C005,A045,20,491.96
2025-05-31,C005,A019,4.5,110.69
2025-05-31,C005,A017,102.31,4194.38
2025-05-31,C005,A018,30,737.94
2025-05-31,C005,A027,209.5,5153.30
2025-05-31,C005,A017,12.18,499.34
2025-05-31,C005,A020,1.08,13.28
2025-05-31,C005,A026,28.5,701.04
2025-05-31,C005,A025,13.64,559.20
2025-05-31,C005,A047,71,1746.46
2025-05-31,C005,,3,147.59
2025-05-31,C006,A025,0.59,29.50
2025-05-31,C006,A007,8.02,240.60
2025-05-31,C046,A012,47.67,2383.50
2025-05-31,C046,A036,64.33,3216.50
2025-05-31,C046,A019,18,540.00
2025-06-27,C043,,1,9900.00
2025-06-30,C065,A037,2.5,125.00
2025-06-30,C065,A030,55.61,834.15
2025-06-30,C065,A037,12.5,625.00
2025-06-30,C065,,0.6,22.80
2025-06-30,C058,A006,12.09,181.35
2025-06-30,C015,A002,8.08,606.00
2025-06-30,C015,A002,2,150.00
2025-06-30,C015,A002,0.75,56.25
2025-06-30,C015,A002,2.5,187.50
2025-06-30,C060,A002,4,200.00
2025-06-30,C062,A006,115.65,2313.00
2025-06-30,C062,A023,46.68,933.60
2025-06-30,C062,A020,21.79,435.80
2025-06-30,C010,A023,130.5,1957.50
2025-06-30,C010,A038,189.07,5672.10
2025-06-30,C017,,26.01,328.11
2025-06-30,C017,,9.35,393.17
2025-06-30,C066,A002,1.5,112.50
2025-06-30,C024,A048,16.41,328.20
2025-06-30,C009,A022,60.65,2729.25
2025-06-30,C009,,117.03,7021.80
2025-06-30,C011,A034,30.52,763.00
2025-06-30,C011,A034,9.81,245.25
2025-06-30,C011,A006,58,1450.00
2025-06-30,C011,A033,140,3500.00
2025-06-30,C011,A034,0.57,14.25
2025-06-30,C011,A031,33.16,1160.60
2025-06-30,C054,A009,143.25,14325.00
2025-06-30,C054,A039,173.81,14339.33
2025-06-30,C054,A049,135.97,13597.00
2025-06-30,C054,,1,6000.00
2025-06-30,C067,A041,5.17,206.80
2025-06-30,C013,A030,19.61,294.15
2025-06-30,C005,A045,31.87,1380.45
2025-06-30,C005,A045,19,822.99
2025-06-30,C005,A050,18.96,492.75
2025-06-30,C005,A036,11.98,518.91
2025-06-30,C005,A025,15.14,655.79
2025-06-30,C005,A019,5.5,142.94
2025-06-30,C005,A018,3.5,90.96
2025-06-30,C005,A045,11,476.47
2025-06-30,C005,A051,9.55,248.20
2025-06-30,C005,A017,5.08,220.04
2025-06-30,C005,A018,3.75,97.46
2025-06-30,C005,A017,118.04,5112.91
2025-06-30,C005,A019,15,389.84
2025-06-30,C005,A012,8.25,357.35
2025-06-30,C005,A036,68.25,2956.25
2025-06-30,C005,A052,14.95,647.56
2025-06-30,C005,,3,155.93
2025-06-30,C005,A031,76.26,3050.40
2025-06-30,C005,A024,90.25,3610.00
2025-06-30,C005,A026,70.02,2800.80
2025-06-30,C005,A012,18.3,732.00
2025-06-30,C005,A016,100.38,2509.50
2025-06-30,C005,A031,0,0.00
2025-07-31,C015,A002,7.75,581.25
2025-07-31,C015,A002,10,750.00
2025-07-31,C060,A002,14.5,725.00
2025-07-31,C060,,2.51,95.38
2025-07-31,C062,A006,149.97,2999.40
2025-07-31,C062,A023,64.61,1292.20
2025-07-31,C062,A020,24.01,480.20
2025-07-31,C062,A053,55.04,1100.80
2025-07-31,C010,A054,51.57,515.70
2025-07-31,C010,A023,128.87,1933.05
2025-07-31,C010,A038,172.24,5167.20
2025-07-31,C065,A037,5.75,287.50
2025-07-31,C065,A030,67.62,1014.30
2025-07-31,C065,A037,6,300.00
2025-07-31,C017,,35.15,443.42
2025-07-31,C017,,49.28,2072.23
2025-07-31,C017,,12.5,525.63
2025-07-31,C009,,97.56,5853.60
2025-07-31,C034,A012,1,60.00
2025-07-31,C011,A034,25.03,625.75
2025-07-31,C011,A034,15.06,376.50
2025-07-31,C011,A006,87.82,2195.50
2025-07-31,C011,A033,164,4100.00
2025-07-31,C011,A031,44.99,1574.65
2025-07-31,C054,A049,214.04,21404.00
2025-07-31,C067,A041,1.33,53.20
2025-07-31,C013,A030,13.39,200.85
2025-07-31,C005,A016,102.27,2556.75
2025-07-31,C005,A031,22.06,882.40
2025-07-31,C005,A024,82.33,3293.20
2025-07-31,C005,A026,75.54,3021.60
2025-07-31,C005,A012,16.96,678.40
2025-07-31,C005,A045,11,506.74
2025-07-31,C005,A024,5.17,95.27
2025-07-31,C005,A012,67.2,3095.74
2025-07-31,C005,A050,32.75,905.23
2025-07-31,C005,A045,15.6,718.65
2025-07-31,C005,A050,0.42,11.61
2025-07-31,C005,A017,5.11,235.40
2025-07-31,C005,A024,2,36.85
2025-07-31,C005,A045,67.92,3128.90
2025-07-31,C005,A050,42.42,1172.51
2025-07-31,C005,A041,2,55.28
2025-07-31,C005,A036,2.21,61.09
2025-07-31,C005,A050,1,27.64
2025-07-31,C005,A017,10.38,478.18
2025-07-31,C005,A051,139.29,3850.04
2025-07-31,C005,A026,38.62,1067.48
2025-07-31,C005,A036,9.92,274.19
2025-07-31,C005,A054,4.41,40.63
2025-07-31,C005,A017,110.12,5072.95
2025-07-31,C005,A017,18.71,861.92
2025-07-31,C005,A031,17.95,661.53
2025-07-31,C005,A036,22.62,625.23
2025-07-31,C005,A045,6.25,287.92
2025-07-31,C005,A012,18.5,852.25
2025-07-31,C005,A036,17.67,488.41
2025-07-31,C005,A052,11.95,550.51
2025-07-31,C005,,3,165.84
2025-07-31,C043,,1,9900.00
2025-08-28,C017,,1,3000.00
2025-08-28,C017,,1,3000.00
2025-08-31,C015,A002,2,150.00
2025-08-31,C015,A002,18,1350.00
2025-08-31,C060,A002,6,300.00
2025-08-31,C062,A006,160.79,3215.80
2025-08-31,C062,A023,96.28,1925.60
2025-08-31,C062,A053,63.53,1270.60
2025-08-31,C010,A054,102.75,1027.50
2025-08-31,C010,A023,102.13,1531.95
2025-08-31,C010,A038,166.16,4984.80
2025-08-31,C065,A037,0.5,25.00
2025-08-31,C065,A037,24.5,1225.00
2025-08-31,C065,A030,18.2,273.00
2025-08-31,C017,,30.76,388.04
2025-08-31,C017,,53.85,2264.39
2025-08-31,C017,,56.5,2375.82
2025-08-31,C009,,114.16,7991.20
2025-08-31,C046,A045,3.25,162.50
2025-08-31,C034,A041,9.5,380.00
2025-08-31,C011,A034,35.29,882.25
2025-08-31,C011,A034,35.01,875.25
2025-08-31,C011,A006,77.98,1949.50
2025-08-31,C011,A033,141,3525.00
2025-08-31,C011,A031,45,1575.00
2025-08-31,C054,A049,188.27,18827.00
2025-08-31,C067,A041,1.25,50.00
2025-08-31,C013,A030,12.85,192.75
2025-08-31,C005,A012,4,160.00
2025-08-31,C005,A024,4,160.00
2025-08-31,C005,A016,60.7,1517.50
2025-08-31,C005,A045,1.75,72.08
2025-08-31,C005,A045,5,205.94
2025-08-31,C005,A012,59.38,2445.80
2025-08-31,C005,A017,4.67,192.35
2025-08-31,C005,A045,2.5,102.97
2025-08-31,C005,A006,2.27,56.10
2025-08-31,C005,A045,23.25,957.64
2025-08-31,C005,A024,10,164.76
2025-08-31,C005,A006,2.92,72.16
2025-08-31,C005,A041,3,74.14
2025-08-31,C005,A017,8.67,357.11
2025-08-31,C005,A051,99.1,4081.83
2025-08-31,C005,A055,14.68,604.65
2025-08-31,C005,A056,27.55,1134.76
2025-08-31,C005,A051,95.27,3924.07
2025-08-31,C005,A057,24.75,1019.43
2025-08-31,C005,A002,14,576.65
2025-08-31,C005,A006,19.1,472.03
2025-08-31,C005,A057,26.76,1102.22
2025-08-31,C005,A026,92.53,2286.73
2025-08-31,C005,A056,71.46,2943.36
2025-08-31,C005,A045,20.74,854.26
2025-08-31,C005,A057,3,123.57
2025-08-31,C005,A056,2,82.38
2025-08-31,C005,A058,9.5,391.30
2025-08-31,C005,A017,90.07,3709.89
2025-08-31,C005,A017,4.04,166.40
2025-08-31,C005,A045,1.5,61.78
2025-08-31,C005,A031,21.75,716.69
2025-08-31,C005,A056,4.21,173.41
2025-08-31,C005,A012,28.28,1164.82
2025-08-31,C005,A059,6.8,280.09
2025-08-31,C005,A057,2,82.38
2025-08-31,C005,A012,1,41.19
2025-08-31,C005,A059,2.06,84.85
2025-08-31,C005,,72,2260.16
2025-08-31,C005,,3,148.28
2025-08-31,C069,A060,29.72,891.60
2025-08-31,C069,A051,1.6,80.00
2025-08-31,C069,A059,3.09,154.50
2025-08-31,C068,,33.42,2005.00
2025-09-25,C070,A002,22.33,1339.80
2025-09-25,C070,A002,14,840.00
2025-09-29,C054,,60.98,6098.00
2025-09-29,C054,,1,8000.00
2025-09-30,C049,A061,40,2400.00
2025-09-30,C015,A002,4.5,337.50
2025-09-30,C015,A002,7.5,562.50
2025-09-30,C060,A002,0.67,33.50
2025-09-30,C062,A006,78.82,1576.40
2025-09-30,C062,A023,89.48,1789.60
2025-09-30,C062,A053,66.38,1327.60
2025-09-30,C062,A006,50.39,1511.70
2025-09-30,C065,A037,7.5,375.00
2025-09-30,C065,A037,11,550.00
2025-09-30,C065,A030,37.18,557.70
2025-09-30,C065,A062,10,600.00
2025-09-30,C017,,27.95,352.59
2025-09-30,C017,,41.77,1756.43
2025-09-30,C017,,45,1892.25
2025-09-30,C009,,114.55,8018.50
2025-09-30,C011,A034,43.15,1078.75
2025-09-30,C011,A034,33.64,841.00
2025-09-30,C011,A006,114.47,2861.75
2025-09-30,C011,,148,3700.00
2025-09-30,C011,A031,45.17,1580.95
2025-09-30,C069,A060,104.44,3133.20
2025-09-30,C069,A041,2.25,67.50
2025-09-30,C069,A051,1.05,52.50
2025-09-30,C013,A030,14.52,217.80
2025-09-30,C068,,183,10980.00
2025-09-30,C067,A041,1.17,46.80
2025-09-30,C010,A054,83.25,1248.75
2025-09-30,C010,A023,94.77,1421.55
2025-09-30,C010,A038,148.83,4464.90
2025-09-30,C005,A054,20,292.16
2025-09-30,C005,A006,10.33,301.80
2025-09-30,C005,A034,13.25,258.07
2025-09-30,C005,A051,96.64,4705.71
2025-09-30,C005,A055,13.42,653.46
2025-09-30,C005,A063,5.83,283.88
2025-09-30,C005,A006,4.3,125.63
2025-09-30,C005,A006,38.59,1127.44
2025-09-30,C005,A018,0.5,14.61
2025-09-30,C005,A006,1.58,46.16
2025-09-30,C005,A057,42.45,2067.03
2025-09-30,C005,A026,81,2366.49
2025-09-30,C005,A064,30.5,594.06
2025-09-30,C005,A056,100.36,3909.48
2025-09-30,C005,A002,4,194.77
2025-09-30,C005,A058,88,4285.00
2025-09-30,C005,A017,23.77,1157.44
2025-09-30,C005,A045,3,146.08
2025-09-30,C005,A045,3.5,170.43
2025-09-30,C005,A054,10.75,157.04
2025-09-30,C005,A065,20,818.05
2025-09-30,C005,A012,18.76,913.48
2025-09-30,C005,A064,7,136.34
2025-09-30,C005,A018,3.5,102.26
2025-09-30,C005,,3,175.30
2025-09-30,C071,A066,3.37,134.80
2025-09-30,C071,A067,40.27,3825.65
2025-09-30,C071,A068,15.85,634.00
2025-09-30,C071,A069,16.08,643.20
2025-09-30,C071,A067,41.1,3904.50
2025-09-30,C071,A070,69.52,13208.80
2025-09-30,C071,A066,53.85,2154.00
2025-09-30,C071,A067,31.68,3009.60
2025-10-01,C070,A002,68,4080.00
2025-10-31,C049,A061,36,2160.00
2025-10-31,C015,A002,1,75.00
2025-10-31,C010,A054,82.75,1241.25
2025-10-31,C010,A023,90.67,1360.05
2025-10-31,C010,A038,185,5550.00
2025-10-31,C065,A030,13.82,207.30
2025-10-31,C066,A002,1.75,131.25
2025-10-31,C008,A034,7.05,176.25
2025-10-31,C009,,114.8,8036.00
2025-10-31,C072,,6,360.00
2025-10-31,C069,A060,55.22,1656.60
2025-10-31,C013,A030,11.95,179.25
2025-10-31,C068,,155.38,9323.00
2025-10-31,C071,,5,250.00
2025-10-31,C071,,203.18,38604.20
2025-10-31,C071,,2.07,82.80
2025-10-31,C071,A071,143.88,13668.60
2025-10-31,C071,A072,44.17,1766.80
2025-10-31,C071,A071,38.75,3681.25
2025-10-31,C062,A006,95.98,1919.60
2025-10-31,C062,A023,88.46,1769.20
2025-10-31,C062,A053,75.01,1500.20
2025-10-31,C062,A006,60.58,1817.40
2025-10-31,C011,A034,53.28,1332.00
2025-10-31,C011,A034,46.11,1152.75
2025-10-31,C011,A006,118.63,2965.75
2025-10-31,C011,A033,136.5,3412.50
2025-10-31,C011,A031,45.09,1578.15
2025-10-31,C017,,22.24,280.56
2025-10-31,C017,,32.37,1361.16
2025-10-31,C017,,25,1051.25
2025-10-31,C005,A051,2.61,98.25
2025-10-31,C005,A056,5.64,169.85
2025-10-31,C005,A059,4,150.58
2025-10-31,C005,A002,3,112.93
2025-10-31,C005,A063,14.25,536.44
2025-10-31,C005,A051,49.87,1877.35
2025-10-31,C005,A051,9.34,351.60
2025-10-31,C005,A051,53.15,2000.82
2025-10-31,C005,A063,56.21,2116.02
2025-10-31,C005,A054,38.5,434.80
2025-10-31,C005,A006,18.83,425.31
2025-10-31,C005,A051,60.11,2262.83
2025-10-31,C005,A045,2,75.29
2025-10-31,C005,A026,116.2,2624.60
2025-10-31,C005,A064,59.5,895.95
2025-10-31,C005,A061,34.5,1298.75
2025-10-31,C005,A037,60.5,2277.51
2025-10-31,C005,A056,88.73,2672.18
2025-10-31,C005,A054,7,79.05
2025-10-31,C005,A056,10.75,323.75
2025-10-31,C005,A018,1.75,39.53
2025-10-31,C005,A073,74,2785.72
2025-10-31,C005,A074,53,1995.18
2025-10-31,C005,A058,24,903.48
2025-10-31,C005,A037,8,301.16
2025-10-31,C005,A017,5.06,190.48
2025-10-31,C005,A054,4.75,53.64
2025-10-31,C005,A065,9.5,300.41
2025-10-31,C005,A056,4.81,144.86
2025-10-31,C005,A012,9.66,363.65
2025-10-31,C005,A064,43,647.49
2025-10-31,C005,A054,8.5,95.99
2025-10-31,C005,A018,1.33,30.04
2025-10-31,C005,,3,135.52
2025-10-31,C073,,1,5000.00
2025-11-30,C070,A002,28.33,1014.12
2025-11-30,C070,,1.25,44.75
2025-11-30,C070,,22,328.14
2025-11-30,C049,A061,9,540.00
2025-11-30,C049,A061,15,750.00
2025-11-30,C062,,101.02,2020.40
2025-11-30,C062,A023,98.68,1973.60
2025-11-30,C062,A053,77.07,1541.40
2025-11-30,C062,A006,55.55,1666.50
2025-11-30,C010,A054,60.75,911.25
2025-11-30,C010,A023,82.7,1240.50
2025-11-30,C010,A038,146,4380.00
2025-11-30,C017,,18.82,237.41
2025-11-30,C017,,37.1,1560.06
2025-11-30,C017,,3,126.15
2025-11-30,C066,A002,3,225.00
2025-11-30,C009,,109.59,7671.30
2025-11-30,C073,A023,0,0.00
2025-11-30,C073,A060,0,0.00
2025-11-30,C073,A007,0,0.00
2025-11-30,C011,A034,46.32,1158.00
2025-11-30,C011,,56.5,1412.50
2025-11-30,C011,A006,143.75,3593.75
2025-11-30,C011,A033,140,3500.00
2025-11-30,C011,A031,16.5,577.50
2025-11-30,C069,A060,56.7,1701.00
2025-11-30,C054,A075,152,6688.00
2025-11-30,C054,A076,136,5984.00
2025-11-30,C054,A037,148,6512.00
2025-11-30,C013,A030,12.82,192.30
2025-11-30,C068,,100.03,6002.00
2025-11-30,C005,A045,13.37,549.45
2025-11-30,C005,A073,9,369.86
2025-11-30,C005,A054,1,12.33
2025-11-30,C005,A006,4.5,110.96
2025-11-30,C005,A060,18.47,455.42
2025-11-30,C005,A018,7.5,184.93
2025-11-30,C005,A051,38.64,1587.94
2025-11-30,C005,A077,15,616.44
2025-11-30,C005,A059,9.05,371.92
2025-11-30,C005,A054,9.91,122.18
2025-11-30,C005,A031,4.82,158.47
2025-11-30,C005,A017,64.16,2636.71
2025-11-30,C005,A051,85.35,3507.53
2025-11-30,C005,A078,46.25,1900.68
2025-11-30,C005,A051,45.76,1880.55
2025-11-30,C005,A017,62.35,2562.33
2025-11-30,C005,A054,1,12.33
2025-11-30,C005,A006,0.97,23.92
2025-11-30,C005,A051,1.28,52.60
2025-11-30,C005,A054,39.67,489.08
2025-11-30,C005,A051,24.17,993.29
2025-11-30,C005,A079,72.59,2983.15
2025-11-30,C005,A045,37.34,1534.52
2025-11-30,C005,A074,11.25,462.33
2025-11-30,C005,A026,126.55,3120.41
2025-11-30,C005,A064,43.5,715.07
2025-11-30,C005,A073,104,4273.97
2025-11-30,C005,A037,1.5,61.64
2025-11-30,C005,A056,50.82,1670.79
2025-11-30,C005,A017,1.5,61.64
2025-11-30,C005,A017,7.16,294.25
2025-11-30,C005,A012,6.25,256.85
2025-11-30,C005,A054,2,24.66
2025-11-30,C005,,3,147.95
2025-11-30,C071,A080,145.55,27654.50
2025-11-30,C071,A081,38.75,2906.25
2025-11-30,C071,A082,141,13395.00
2025-11-30,C071,A083,27.87,2090.25
2025-11-30,C071,A084,68.42,4105.20
2025-11-30,C071,A085,14.17,850.20
2025-11-30,C071,A082,34.81,2645.56
2025-11-30,C071,A085,7,420.00
2025-11-30,C071,A084,2.92,219.00
2025-11-30,C071,A082,17.58,1670.10
2025-12-19,C071,,73,5475.00
2025-12-19,C071,A086,26,1950.00
2025-12-19,C071,A087,86,8170.00
2025-12-19,C071,A088,124.96,23742.40
2025-12-19,C071,A087,45,3420.00
2025-12-19,C071,A089,88,5280.00
2025-12-19,C071,A090,25,1250.00
2025-12-19,C071,A087,1,95.00
2025-12-31,C070,A002,39.33,2359.80
2025-12-31,C049,A061,14.5,725.00
2025-12-31,C074,,77.01,1155.15
2025-12-31,C074,A064,99,2970.00
2025-12-31,C074,A053,11.29,169.35
2025-12-31,C015,A091,1.08,54.00
2025-12-31,C015,A002,9,675.00
2025-12-31,C062,A006,110.43,2208.60
2025-12-31,C062,A023,87.84,1756.80
2025-12-31,C062,A053,71.94,1438.80
2025-12-31,C062,A006,59.18,1775.40
2025-12-31,C010,A054,56.5,847.50
2025-12-31,C010,A023,44.86,672.90
2025-12-31,C010,A038,132.17,3965.10
2025-12-31,C017,A092,15.9,200.58
2025-12-31,C017,A052,24.41,1026.44
2025-12-31,C017,A037,34,1429.70
2025-12-31,C066,A002,1.75,131.25
2025-12-31,C009,A042,110.18,7712.60
2025-12-31,C011,A034,35.43,885.75
2025-12-31,C011,A006,2.75,82.50
2025-12-31,C011,A034,55.31,1382.75
2025-12-31,C011,A006,125.69,3142.25
2025-12-31,C011,A033,145.5,3637.50
2025-12-31,C011,A031,37.02,1295.70
2025-12-31,C069,A060,68.27,2048.10
2025-12-31,C069,A093,2,100.00
2025-12-31,C054,A094,150,5940.00
2025-12-31,C054,A076,176,6969.60
2025-12-31,C054,A037,176,6969.60
2025-12-31,C013,A030,16.97,254.55
2025-12-31,C005,A045,13.5,568.75
2025-12-31,C005,A091,1.17,49.29
2025-12-31,C005,A091,95.42,4019.98
2025-12-31,C005,A060,24.81,627.14
2025-12-31,C005,A018,4.5,113.75
2025-12-31,C005,A074,27,1137.49
2025-12-31,C005,A078,6,151.67
2025-12-31,C005,A095,5,210.65
2025-12-31,C005,A054,6,75.83
2025-12-31,C005,A031,2.5,84.26
2025-12-31,C005,A031,15.96,672.38
2025-12-31,C005,A017,22.93,966.03
2025-12-31,C005,A045,56.75,2390.84
2025-12-31,C005,A051,217.83,9177.03
2025-12-31,C005,A078,54.5,1377.63
2025-12-31,C005,A017,12.09,509.34
2025-12-31,C005,A054,7,88.47
2025-12-31,C005,A023,30,379.16
2025-12-31,C005,A054,27,341.25
2025-12-31,C005,A051,9.67,407.39
2025-12-31,C005,A079,4,168.52
2025-12-31,C005,A045,4.5,189.58
2025-12-31,C005,A074,6.5,273.84
2025-12-31,C005,A026,82.24,2078.83
2025-12-31,C005,A073,44,1853.69
2025-12-31,C005,A056,24.29,818.66
2025-12-31,C005,A017,14.21,598.66
2025-12-31,C005,A024,2.5,42.13
2025-12-31,C005,A065,1.75,56.03
2025-12-31,C005,A017,1.75,73.73
2025-12-31,C005,A064,4,67.41
2025-12-31,C005,,3,151.67
2025-12-31,C075,A038,11.92,357.60
2026-01-31,C070,A002,1,60.00
2026-01-31,C049,A031,7.45,372.50
2026-01-31,C049,A073,12,600.00
2026-01-31,C049,A061,6,360.00
2026-01-31,C074,A001,14.5,217.50
2026-01-31,C074,A064,61.5,1845.00
2026-01-31,C074,A001,16,240.00
2026-01-31,C074,A064,20,600.00
2026-01-31,C074,A053,35.25,528.75
2026-01-31,C015,A091,47.16,2358.00
2026-01-31,C015,A091,12.34,617.00
2026-01-31,C062,A006,110.92,2218.40
2026-01-31,C062,A023,126.59,2531.80
2026-01-31,C062,A053,94.7,1894.00
2026-01-31,C062,A006,70.23,2106.90
2026-01-31,C010,A054,72,1080.00
2026-01-31,C010,A023,52.93,793.95
2026-01-31,C010,A038,128,3840.00
2026-01-31,C017,,6.42,96.30
2026-01-31,C017,,2.75,137.50
2026-01-31,C066,A002,10,750.00
2026-01-31,C005,A054,2,25.50
2026-01-31,C005,A045,14,595.00
2026-01-31,C005,A091,26.17,1112.23
2026-01-31,C005,A045,9.5,403.75
2026-01-31,C005,A051,2.32,98.60
2026-01-31,C005,A074,14.5,616.25
2026-01-31,C005,A045,132.82,5644.85
2026-01-31,C005,A051,101.19,4300.58
2026-01-31,C005,A056,3.31,112.54
2026-01-31,C005,A051,7.44,316.20
2026-01-31,C005,A017,11.87,504.48
2026-01-31,C005,A054,8,102.00
2026-01-31,C005,A023,47.02,599.51
2026-01-31,C005,A079,3,127.50
2026-01-31,C005,A045,2.25,95.63
2026-01-31,C005,A026,21.83,556.67
2026-01-31,C005,A056,21.26,722.84
2026-01-31,C005,A041,3,76.50
2026-01-31,C005,A002,4.5,191.25
2026-01-31,C005,A078,2.33,59.42
2026-01-31,C005,A017,62.97,2676.23
2026-01-31,C005,A064,30,510.00
2026-01-31,C005,A054,8,102.00
2026-01-31,C005,,3,153.00
2026-01-31,C009,,115.11,8057.70
2026-01-31,C073,A006,30.76,922.80
2026-01-31,C073,A006,15,450.00
2026-01-31,C076,A091,18.08,904.00
2026-01-31,C011,A034,41.12,1028.00
2026-01-31,C011,A006,14.2,355.00
2026-01-31,C011,A034,57.56,1439.00
2026-01-31,C011,A006,133.02,3325.50
2026-01-31,C011,A033,150,3750.00
2026-01-31,C011,A031,44.99,1574.65
2026-01-31,C069,A060,106.98,3209.40
2026-01-31,C054,A094,32,1408.00
2026-01-31,C054,A076,168,7392.00
2026-01-31,C054,A037,169.5,7458.00
2026-01-31,C013,A030,11.04,165.60
2026-01-31,C071,,118,8652.04
2026-01-31,C071,A096,142.42,13227.25
2026-01-31,C071,A097,145.5,27026.61
2026-01-31,C071,A098,30.91,1545.50
2026-01-31,C071,A099,16,1520.00
2026-01-31,C071,A096,16.75,1591.25
2026-01-31,C071,A099,8,760.00
2026-01-31,C071,A096,36,3420.00
2026-01-31,C071,A100,133.74,10030.50
2026-01-31,C071,A101,19,1805.00
2026-01-31,C071,,0,0.00
2026-02-28,C071,,62.5,5680.02
2026-02-28,C071,,153.5,11013.27
2026-02-28,C071,,25.55,4643.99
2026-02-28,C071,,100,7174.77
2026-02-28,C071,,71.3,6479.77
2026-02-28,C071,,32.01,1432.67
2026-02-28,C071,,2.83,240.66
2026-02-28,C071,,25,2125.96
2026-02-28,C071,,101,8843.64
2026-02-28,C071,,151.9,10500.38
2026-02-28,C071,,27.5,2407.92
